id_cliente,nombre,email,genero,fecha_nacimiento,ciudad,segmento,motivo_rechazo
2324,Luis Rojas Castillo,luis.rojas.castillo0@mail.com,Masculino,,Sonsonate,VIP,fecha_nacimiento_vacio
2326,Carlos Castillo Mendoza,carlos.castillo.mendoza2@mail.com,m,,la libertad,nan,fecha_nacimiento_vacio
2327,Daniela Santos Reyes,daniela.santos.reyes3@seguro.sv,m,,San Salvador,Pyme,fecha_nacimiento_vacio
2328,Fernanda López Rojas,fernanda.lopez.rojas4@gmail.com,nan,,SantaAna,Pyme,fecha_nacimiento_vacio
2329,Lucía Pérez López,lucia.perez.lopez5@correo.com,F,,Sonsonate,PYME,fecha_nacimiento_vacio
2330,Juan Gómez Rojas,juan.gomez.rojas6@example.com,Female,,Sta. Ana,nan,fecha_nacimiento_vacio
2331,Lucía Gómez Flores,lucia.gomez.flores0@seguro.sv,F,,Santa Ana,Regular,fecha_nacimiento_vacio
2333,Luis Cruz Chávez,luis.cruz.chavez2@correo.com,Hombre,,Sonsonate,Pyme,fecha_nacimiento_vacio
2334,Juan Cruz Torres,juan.cruz.torres3@seguro.sv,F,,san miguel,Pyme,fecha_nacimiento_vacio
2335,Marta Pérez Castillo,marta.perez.castillo4@correo.com,nan,,Sonsonate,nan,fecha_nacimiento_vacio
2336,Paula Vásquez Flores,paula.vasquez.flores5@correo.com,nan,,Sonsonate,Premium,fecha_nacimiento_vacio
2337,José Vásquez Santos,jose.vasquez.santos6@correo.com,Hombre,,SanMiguel,Pyme,fecha_nacimiento_vacio
2338,Luis Ramírez Pérez,luis.ramirez.perez0@seguro.sv,nan,,Sonsonate,nan,fecha_nacimiento_vacio
2340,Juan Flores Gómez,juan.flores.gomez2@correo.com,Fem,,Sonsonate,Premium,fecha_nacimiento_vacio
2342,Pedro Morales Torres,pedro.morales.torres4@gmail.com,m,,Sonsonate,nan,fecha_nacimiento_vacio
2344,Paula Torres Gómez,paula.torres.gomez6@seguro.sv,F,,San salvador,Regular,fecha_nacimiento_vacio
2345,Daniela Gómez Martínez,daniela.gomez.martinez0@example.com,Mujer,,SS,PREMIUM,fecha_nacimiento_vacio
2346,Karla Mendoza Ramírez,karla.mendoza.ramirez1@correo.com,Fem,,San Salvador,VIP,fecha_nacimiento_vacio
2347,María Castillo Castillo,maria.castillo.castillo2@seguro.sv,nan,,Sonsonate,Regular,fecha_nacimiento_vacio
2348,Diego Martínez Castillo,diego.martinez.castillo3@mail.com,Masculino,,San Salvador,PREMIUM,fecha_nacimiento_vacio
2349,Daniela Santos Aguilar,daniela.santos.aguilar4@gmail.com,nan,,San Salvador,nan,fecha_nacimiento_vacio
2350,Fernanda Rojas Reyes,fernanda.rojas.reyes5@correo.com,m,,San Miguel,REGULAR,fecha_nacimiento_vacio
2351,Karla Pérez Martínez,karla.perez.martinez6@example.com,Masculino,,Sonsonate,Pyme,fecha_nacimiento_vacio
2352,Andrés Torres Hernández,andres.torres.hernandez0@gmail.com,Mujer,,Santa Ana,nan,fecha_nacimiento_vacio
2353,Juan Vásquez Morales,juan.vasquez.morales1@mail.com,M,,san miguel,VIP,fecha_nacimiento_vacio
2355,Carlos López Castillo,carlos.lopez.castillo3@example.com,nan,,San salvador,REGULAR,fecha_nacimiento_vacio
2356,Diego García Ramírez,diego.garcia.ramirez4@example.com,nan,,San Salvador,PYME,fecha_nacimiento_vacio
2357,Ricardo Aguilar Ramírez,ricardo.aguilar.ramirez5@seguro.sv,femenino,,SantaAna,vip,fecha_nacimiento_vacio
2359,Daniela Aguilar Ramírez,daniela.aguilar.ramirez0@correo.com,Female,,S. Miguel,Regular,fecha_nacimiento_vacio
2360,Paula Castillo Ortiz,paula.castillo.ortiz1@seguro.sv,F,,Sonsonate,Premium,fecha_nacimiento_vacio
2361,Diego Reyes García,diego.reyes.garcia2@seguro.sv,nan,,San Salvador,vip,fecha_nacimiento_vacio
2362,Ricardo Martínez Ortiz,ricardo.martinez.ortiz3@mail.com,nan,,Santa Ana,nan,fecha_nacimiento_vacio
2364,Daniela López Vásquez,daniela.lopez.vasquez5@mail.com,M,,L. Libertad,Regular,fecha_nacimiento_vacio
2365,Karla Morales Vásquez,karla.morales.vasquez6@mail.com,nan,,LaLibertad,VIP,fecha_nacimiento_vacio
2366,Juan Castillo López,juan.castillo.lopez0@mail.com,Female,,San Miguel,nan,fecha_nacimiento_vacio
2367,Valeria López Cruz,valeria.lopez.cruz1@gmail.com,Fem,,San Salvador,VIP,fecha_nacimiento_vacio
2369,Lucía Flores López,lucia.flores.lopez3@gmail.com,F,,L. Libertad,Premium,fecha_nacimiento_vacio
2370,Karla Reyes García,karla.reyes.garcia4@seguro.sv,Mujer,,santa ana,REGULAR,fecha_nacimiento_vacio
2371,Andrés Pérez Ramírez,andres.perez.ramirez5@gmail.com,nan,,San Miguel,nan,fecha_nacimiento_vacio
2372,Daniela Martínez Rojas,daniela.martinez.rojas6@gmail.com,Hombre,,San Salvador,Premium,fecha_nacimiento_vacio
2373,Juan Hernández Torres,juan.hernandez.torres0@gmail.com,m,,Santa Ana,vip,fecha_nacimiento_vacio
2374,Sofía Pérez Morales,sofia.perez.morales1@example.com,Hombre,,Sonso,nan,fecha_nacimiento_vacio
2375,Juan Reyes Gómez,juan.reyes.gomez2@correo.com,m,,San Salvador,Pyme,fecha_nacimiento_vacio
2376,Juan Castillo Chávez,juan.castillo.chavez3@correo.com,Fem,,san miguel,nan,fecha_nacimiento_vacio
2377,Ricardo López Aguilar,ricardo.lopez.aguilar4@example.com,Female,,La Libertad,nan,fecha_nacimiento_vacio
2378,Luis Ramírez García,luis.ramirez.garcia5@example.com,nan,,Sonsonate,REGULAR,fecha_nacimiento_vacio
2379,Diego Santos Flores,diego.santos.flores6@seguro.sv,nan,,SantaAna,Premium,fecha_nacimiento_vacio
2380,Diego Reyes Santos,diego.reyes.santos0@example.com,Masculino,,SantaAna,vip,fecha_nacimiento_vacio
2381,Fernanda Castillo López,fernanda.castillo.lopez1@gmail.com,nan,,SantaAna,nan,fecha_nacimiento_vacio
2382,Lucía Martínez Reyes,lucia.martinez.reyes2@correo.com,F,,la libertad,Pyme,fecha_nacimiento_vacio
2383,Ana Vásquez Martínez,ana.vasquez.martinez3@mail.com,m,,San Miguel,nan,fecha_nacimiento_vacio
2385,Diego López Pérez,diego.lopez.perez5@gmail.com,Female,,santa ana,PYME,fecha_nacimiento_vacio
2387,Juan Torres Ortiz,juan.torres.ortiz0@seguro.sv,femenino,,S. Miguel,Regular,fecha_nacimiento_vacio
2388,Valeria Santos Pérez,valeria.santos.perez1@gmail.com,Mujer,,S. Miguel,PREMIUM,fecha_nacimiento_vacio
2390,Pedro Mendoza Ramírez,pedro.mendoza.ramirez3@example.com,femenino,,la libertad,Premium,fecha_nacimiento_vacio
2391,Karla Vásquez Pérez,karla.vasquez.perez4@seguro.sv,F,,LaLibertad,VIP,fecha_nacimiento_vacio
2393,Ana Castillo Chávez,ana.castillo.chavez6@seguro.sv,nan,,santa ana,REGULAR,fecha_nacimiento_vacio
2394,María Vásquez Mendoza,maria.vasquez.mendoza0@example.com,Masculino,,SanSalvador,PREMIUM,fecha_nacimiento_vacio
2395,María Rojas Aguilar,maria.rojas.aguilar1@seguro.sv,F,,Sonsonate,nan,fecha_nacimiento_vacio
2396,Juan Vásquez Pérez,juan.vasquez.perez2@mail.com,Masculino,,Sonso,Regular,fecha_nacimiento_vacio
2397,Paula Santos Flores,paula.santos.flores3@example.com,femenino,,SS,PYME,fecha_nacimiento_vacio
2399,Andrés Castillo Morales,andres.castillo.morales5@example.com,nan,,sonsonate,PREMIUM,fecha_nacimiento_vacio
2400,Marta Torres Aguilar,marta.torres.aguilar6@gmail.com,nan,,Sonsonate,REGULAR,fecha_nacimiento_vacio
2401,Paula Martínez Gómez,paula.martinez.gomez0@seguro.sv,nan,,Sonso,PREMIUM,fecha_nacimiento_vacio
2402,Ana Hernández Santos,ana.hernandez.santos1@gmail.com,femenino,,la libertad,PREMIUM,fecha_nacimiento_vacio
2404,Juan Gómez Ortiz,juan.gomez.ortiz3@correo.com,nan,,La Libertad,nan,fecha_nacimiento_vacio
2405,Carmen Flores Gómez,carmen.flores.gomez4@correo.com,Mujer,,Santa Ana,REGULAR,fecha_nacimiento_vacio
2406,Luis Martínez Pérez,luis.martinez.perez5@mail.com,Mujer,,San Miguel,vip,fecha_nacimiento_vacio
2407,Andrés Torres Ramírez,andres.torres.ramirez6@correo.com,Hombre,,san miguel,PREMIUM,fecha_nacimiento_vacio
2408,Carlos Aguilar García,carlos.aguilar.garcia0@correo.com,Mujer,,L. Libertad,REGULAR,fecha_nacimiento_vacio
2409,María Reyes Flores,maria.reyes.flores1@seguro.sv,F,,SanMiguel,nan,fecha_nacimiento_vacio
2410,Karla Torres García,karla.torres.garcia2@correo.com,M,,SanSalvador,Regular,fecha_nacimiento_vacio
2411,Diego Ramírez Pérez,diego.ramirez.perez3@seguro.sv,m,,SantaAna,PYME,fecha_nacimiento_vacio
2412,Paula Chávez Ramírez,paula.chavez.ramirez4@seguro.sv,Hombre,,LaLibertad,Regular,fecha_nacimiento_vacio
2413,Ricardo López Chávez,ricardo.lopez.chavez5@example.com,F,,La Libertad,REGULAR,fecha_nacimiento_vacio
2414,Karla Reyes Gómez,karla.reyes.gomez6@example.com,Fem,,San Salvador,PYME,fecha_nacimiento_vacio
2415,Carlos Martínez Pérez,carlos.martinez.perez0@seguro.sv,nan,,sonsonate,Pyme,fecha_nacimiento_vacio
2416,Paula Rojas Pérez,paula.rojas.perez1@mail.com,nan,,San Salvador,PREMIUM,fecha_nacimiento_vacio
2417,Lucía Ramírez Mendoza,lucia.ramirez.mendoza2@seguro.sv,Female,,SS,nan,fecha_nacimiento_vacio
2418,Paula Flores Reyes,paula.flores.reyes3@gmail.com,Masculino,,sonsonate,nan,fecha_nacimiento_vacio
2419,Jorge Aguilar Santos,jorge.aguilar.santos4@gmail.com,M,,Sonsonate,Pyme,fecha_nacimiento_vacio
2421,Andrés Castillo Ramírez,andres.castillo.ramirez6@correo.com,Mujer,,La Libertad,Premium,fecha_nacimiento_vacio
2422,José Gómez Ortiz,jose.gomez.ortiz0@gmail.com,m,,SS,nan,fecha_nacimiento_vacio
2423,Carlos Ortiz Reyes,carlos.ortiz.reyes1@mail.com,M,,LaLibertad,Premium,fecha_nacimiento_vacio
2424,Luis Ramírez Santos,luis.ramirez.santos2@example.com,nan,,santa ana,REGULAR,fecha_nacimiento_vacio
2428,Paula Santos Torres,paula.santos.torres6@example.com,nan,,San Miguel,Pyme,fecha_nacimiento_vacio
2430,Paula Pérez Ramírez,paula.perez.ramirez1@mail.com,Hombre,,sonsonate,Pyme,fecha_nacimiento_vacio
2431,María Morales Morales,maria.morales.morales2@example.com,femenino,,Sonsonate,Regular,fecha_nacimiento_vacio
2432,Marta Aguilar Mendoza,marta.aguilar.mendoza3@example.com,nan,,San salvador,Regular,fecha_nacimiento_vacio
2434,Carlos Martínez Vásquez,carlos.martinez.vasquez5@example.com,Female,,San salvador,Premium,fecha_nacimiento_vacio
2435,Valeria Castillo Flores,valeria.castillo.flores6@gmail.com,Mujer,,San Miguel,Premium,fecha_nacimiento_vacio
2437,Juan García Chávez,juan.garcia.chavez1@seguro.sv,Masculino,,Sonso,Regular,fecha_nacimiento_vacio
2438,Luis Ramírez Mendoza,luis.ramirez.mendoza2@correo.com,F,,San Salvador,nan,fecha_nacimiento_vacio
2439,Fernanda Cruz López,fernanda.cruz.lopez3@example.com,M,,San Miguel,VIP,fecha_nacimiento_vacio
2440,Jorge Rojas García,jorge.rojas.garcia4@seguro.sv,Mujer,,Sta. Ana,REGULAR,fecha_nacimiento_vacio
2441,Luis Ortiz Flores,luis.ortiz.flores5@seguro.sv,Mujer,,Sonsonate,Regular,fecha_nacimiento_vacio
2442,Marta Martínez Chávez,marta.martinez.chavez6@seguro.sv,nan,,Sonsonate,nan,fecha_nacimiento_vacio
2444,Andrés López Gómez,andres.lopez.gomez1@example.com,Fem,,Santa Ana,REGULAR,fecha_nacimiento_vacio
2445,Daniela Torres Pérez,daniela.torres.perez2@gmail.com,F,,Sta. Ana,Premium,fecha_nacimiento_vacio
2446,Juan Cruz Hernández,juan.cruz.hernandez3@seguro.sv,nan,,Sonsonate,PYME,fecha_nacimiento_vacio
2447,Pedro Torres Vásquez,pedro.torres.vasquez4@mail.com,Hombre,,San Miguel,Premium,fecha_nacimiento_vacio
2448,Sofía López Mendoza,sofia.lopez.mendoza5@correo.com,Mujer,,Sonsonate,nan,fecha_nacimiento_vacio
2449,Valeria Hernández Santos,valeria.hernandez.santos6@correo.com,Fem,,SS,nan,fecha_nacimiento_vacio
2451,Sofía López Morales,sofia.lopez.morales1@gmail.com,Masculino,,San Miguel,nan,fecha_nacimiento_vacio
2452,María Chávez Ortiz,maria.chavez.ortiz2@correo.com,nan,,San Miguel,Regular,fecha_nacimiento_vacio
2453,Andrés Torres Ortiz,andres.torres.ortiz3@seguro.sv,Fem,,SantaAna,Premium,fecha_nacimiento_vacio
2454,Diego Aguilar Hernández,diego.aguilar.hernandez4@gmail.com,F,,santa ana,PYME,fecha_nacimiento_vacio
2455,Jorge Martínez Martínez,jorge.martinez.martinez5@seguro.sv,femenino,,Sonsonate,VIP,fecha_nacimiento_vacio
2456,Fernanda Flores Chávez,fernanda.flores.chavez6@example.com,M,,LaLibertad,REGULAR,fecha_nacimiento_vacio
2459,Carlos Vásquez Mendoza,carlos.vasquez.mendoza2@seguro.sv,Fem,,sonsonate,nan,fecha_nacimiento_vacio
2460,Valeria Ortiz Mendoza,valeria.ortiz.mendoza3@gmail.com,F,,SanSalvador,Pyme,fecha_nacimiento_vacio
2461,María Pérez Cruz,maria.perez.cruz4@mail.com,Fem,,Sonsonate,REGULAR,fecha_nacimiento_vacio
2463,Daniela Pérez López,daniela.perez.lopez6@mail.com,nan,,Sonsonate,vip,fecha_nacimiento_vacio
2465,Karla Cruz Cruz,karla.cruz.cruz1@gmail.com,m,,San Miguel,PYME,fecha_nacimiento_vacio
2467,Diego Ramírez Reyes,diego.ramirez.reyes3@mail.com,nan,,Santa Ana,Premium,fecha_nacimiento_vacio
2468,Sofía Hernández Reyes,sofia.hernandez.reyes4@mail.com,m,,La Libertad,REGULAR,fecha_nacimiento_vacio
2469,Luis García Mendoza,luis.garcia.mendoza5@correo.com,Hombre,,S. Miguel,VIP,fecha_nacimiento_vacio
2470,Carlos Vásquez Mendoza,carlos.vasquez.mendoza6@mail.com,Female,,SanMiguel,VIP,fecha_nacimiento_vacio
2471,José Pérez Cruz,jose.perez.cruz0@mail.com,Masculino,,Sonsonate,vip,fecha_nacimiento_vacio
2472,Marta Morales Ortiz,marta.morales.ortiz1@mail.com,Mujer,,La Libertad,PYME,fecha_nacimiento_vacio
2473,Fernanda Martínez Pérez,fernanda.martinez.perez2@example.com,m,,SanMiguel,nan,fecha_nacimiento_vacio
2474,Carlos Flores Rojas,carlos.flores.rojas3@example.com,F,,LaLibertad,Regular,fecha_nacimiento_vacio
2475,Ana García Rojas,ana.garcia.rojas4@gmail.com,femenino,,SantaAna,nan,fecha_nacimiento_vacio
2476,Sofía Hernández Vásquez,sofia.hernandez.vasquez5@example.com,nan,,sonsonate,PYME,fecha_nacimiento_vacio
2477,Diego Hernández Mendoza,diego.hernandez.mendoza6@correo.com,F,,Sonsonate,REGULAR,fecha_nacimiento_vacio
2478,Fernanda Vásquez Castillo,fernanda.vasquez.castillo0@correo.com,Masculino,,San Miguel,Pyme,fecha_nacimiento_vacio
2479,Pedro García Ortiz,pedro.garcia.ortiz1@example.com,Hombre,,Sonsonate,Pyme,fecha_nacimiento_vacio
2480,Ana Chávez Ramírez,ana.chavez.ramirez2@seguro.sv,nan,,la libertad,vip,fecha_nacimiento_vacio
2481,Pedro Santos Vásquez,pedro.santos.vasquez3@mail.com,m,,San Miguel,vip,fecha_nacimiento_vacio
2482,Andrés García Chávez,andres.garcia.chavez4@correo.com,Fem,,Sonsonate,Pyme,fecha_nacimiento_vacio
2483,Jorge Ortiz García,jorge.ortiz.garcia5@example.com,M,,S. Miguel,PYME,fecha_nacimiento_vacio
2484,Lucía Martínez Santos,lucia.martinez.santos6@correo.com,nan,,San Miguel,Premium,fecha_nacimiento_vacio
2485,Jorge Pérez Ortiz,jorge.perez.ortiz0@correo.com,Masculino,,SantaAna,REGULAR,fecha_nacimiento_vacio
2487,Paula Chávez Hernández,paula.chavez.hernandez2@seguro.sv,nan,,San Salvador,Premium,fecha_nacimiento_vacio
2488,Marta Morales Cruz,marta.morales.cruz3@mail.com,Fem,,santa ana,Regular,fecha_nacimiento_vacio
2489,Karla Santos Ortiz,karla.santos.ortiz4@correo.com,nan,,sonsonate,Pyme,fecha_nacimiento_vacio
2491,Carlos Flores Morales,carlos.flores.morales6@mail.com,Mujer,,santa ana,REGULAR,fecha_nacimiento_vacio
2492,María Chávez Castillo,maria.chavez.castillo0@seguro.sv,Female,,La Libertad,vip,fecha_nacimiento_vacio
2493,Fernanda Morales Cruz,fernanda.morales.cruz1@seguro.sv,Masculino,,Sonsonate,REGULAR,fecha_nacimiento_vacio
2494,Lucía Torres Reyes,lucia.torres.reyes2@correo.com,m,,LaLibertad,Pyme,fecha_nacimiento_vacio
2495,Valeria García Castillo,valeria.garcia.castillo3@correo.com,Hombre,,San salvador,REGULAR,fecha_nacimiento_vacio
2496,Marta García Ramírez,marta.garcia.ramirez4@example.com,m,,Sonsonate,PYME,fecha_nacimiento_vacio
2497,Luis Gómez Ortiz,luis.gomez.ortiz5@mail.com,Female,,santa ana,vip,fecha_nacimiento_vacio
2498,Valeria Vásquez Flores,valeria.vasquez.flores6@mail.com,femenino,,San Miguel,PREMIUM,fecha_nacimiento_vacio
2500,Marta Ramírez García,marta.ramirez.garcia1@mail.com,Female,,Sonso,Regular,fecha_nacimiento_vacio
2501,Diego Chávez Aguilar,diego.chavez.aguilar2@mail.com,Hombre,,San Salvador,REGULAR,fecha_nacimiento_vacio
2502,Daniela Martínez Martínez,daniela.martinez.martinez3@gmail.com,nan,,SS,PREMIUM,fecha_nacimiento_vacio
2503,Jorge García Reyes,jorge.garcia.reyes4@example.com,Masculino,,La Libertad,Pyme,fecha_nacimiento_vacio
2504,Carmen Hernández López,carmen.hernandez.lopez5@mail.com,Hombre,,San Salvador,nan,fecha_nacimiento_vacio
2505,Lucía Mendoza Reyes,lucia.mendoza.reyes6@example.com,nan,,La Libertad,VIP,fecha_nacimiento_vacio
2506,Luis Rojas Santos,luis.rojas.santos0@mail.com,femenino,,santa ana,VIP,fecha_nacimiento_vacio
2507,Lucía Martínez Martínez,lucia.martinez.martinez1@correo.com,Hombre,,S. Miguel,VIP,fecha_nacimiento_vacio
2508,Marta Pérez Gómez,marta.perez.gomez2@mail.com,Female,,SanSalvador,Pyme,fecha_nacimiento_vacio
2510,Lucía Rojas Cruz,lucia.rojas.cruz4@gmail.com,Fem,,santa ana,Regular,fecha_nacimiento_vacio
2511,Juan Martínez Reyes,juan.martinez.reyes5@gmail.com,Fem,,Santa Ana,REGULAR,fecha_nacimiento_vacio
2512,Lucía Pérez López,lucia.perez.lopez6@gmail.com,F,,San salvador,Regular,fecha_nacimiento_vacio
2513,Fernanda Castillo Ramírez,fernanda.castillo.ramirez0@correo.com,Masculino,,san miguel,nan,fecha_nacimiento_vacio
2514,Lucía Hernández Ramírez,lucia.hernandez.ramirez1@gmail.com,Female,,L. Libertad,REGULAR,fecha_nacimiento_vacio
2516,Carmen Flores Santos,carmen.flores.santos3@correo.com,Female,,San Salvador,REGULAR,fecha_nacimiento_vacio
2518,Karla Aguilar Cruz,karla.aguilar.cruz5@mail.com,femenino,,LaLibertad,REGULAR,fecha_nacimiento_vacio
2519,Marta Santos García,marta.santos.garcia6@seguro.sv,Fem,,Santa Ana,VIP,fecha_nacimiento_vacio
2520,Karla Rojas Rojas,karla.rojas.rojas0@seguro.sv,femenino,,SantaAna,nan,fecha_nacimiento_vacio
2521,Pedro Gómez Castillo,pedro.gomez.castillo1@example.com,nan,,san miguel,REGULAR,fecha_nacimiento_vacio
2526,Lucía Ortiz Pérez,lucia.ortiz.perez6@gmail.com,m,,Sonsonate,nan,fecha_nacimiento_vacio
2527,María Rojas Hernández,maria.rojas.hernandez0@gmail.com,M,,La Libertad,PREMIUM,fecha_nacimiento_vacio
2528,Paula García López,paula.garcia.lopez1@correo.com,nan,,La Libertad,PYME,fecha_nacimiento_vacio
2530,Lucía Flores Santos,lucia.flores.santos3@mail.com,Female,,Santa Ana,Regular,fecha_nacimiento_vacio
2531,Paula Morales Gómez,paula.morales.gomez4@correo.com,Mujer,,L. Libertad,REGULAR,fecha_nacimiento_vacio
2533,Lucía Santos Flores,lucia.santos.flores6@mail.com,m,,SantaAna,Pyme,fecha_nacimiento_vacio
2534,Carlos Santos Chávez,carlos.santos.chavez0@seguro.sv,m,,La Libertad,PREMIUM,fecha_nacimiento_vacio
2535,Sofía Reyes Cruz,sofia.reyes.cruz1@mail.com,nan,,Sta. Ana,nan,fecha_nacimiento_vacio
2536,Ana Hernández Morales,ana.hernandez.morales2@gmail.com,Mujer,,Sonsonate,vip,fecha_nacimiento_vacio
2537,Sofía Cruz Cruz,sofia.cruz.cruz3@correo.com,nan,,la libertad,Regular,fecha_nacimiento_vacio
2538,Fernanda Hernández Castillo,fernanda.hernandez.castillo4@gmail.com,Female,,San Salvador,Pyme,fecha_nacimiento_vacio
2539,Ricardo Torres Ramírez,ricardo.torres.ramirez5@example.com,Hombre,,SanSalvador,VIP,fecha_nacimiento_vacio
2540,Carlos Santos Santos,carlos.santos.santos6@mail.com,F,,Santa Ana,Premium,fecha_nacimiento_vacio
2541,Daniela Ortiz Rojas,daniela.ortiz.rojas0@seguro.sv,Hombre,,San Salvador,nan,fecha_nacimiento_vacio
2543,Valeria Pérez Martínez,valeria.perez.martinez2@mail.com,nan,,La Libertad,vip,fecha_nacimiento_vacio
2544,Ricardo Santos Hernández,ricardo.santos.hernandez3@seguro.sv,F,,SanMiguel,vip,fecha_nacimiento_vacio
2545,María Aguilar Hernández,maria.aguilar.hernandez4@mail.com,Mujer,,San salvador,Regular,fecha_nacimiento_vacio
2546,Paula López Gómez,paula.lopez.gomez5@mail.com,Female,,San salvador,nan,fecha_nacimiento_vacio
2547,Paula Castillo Reyes,paula.castillo.reyes6@mail.com,Mujer,,LaLibertad,nan,fecha_nacimiento_vacio
2548,Pedro Aguilar Morales,pedro.aguilar.morales0@correo.com,Mujer,,Santa Ana,vip,fecha_nacimiento_vacio
2550,Luis Hernández Vásquez,luis.hernandez.vasquez2@mail.com,Masculino,,san miguel,REGULAR,fecha_nacimiento_vacio
2551,Juan Rojas Torres,juan.rojas.torres3@correo.com,nan,,La Libertad,Regular,fecha_nacimiento_vacio
2552,Pedro Reyes Gómez,pedro.reyes.gomez4@seguro.sv,Female,,San salvador,REGULAR,fecha_nacimiento_vacio
2554,Pedro Rojas Morales,pedro.rojas.morales6@gmail.com,Mujer,,San Salvador,REGULAR,fecha_nacimiento_vacio
2555,José Santos Reyes,jose.santos.reyes0@seguro.sv,Masculino,,San Miguel,Regular,fecha_nacimiento_vacio
2556,Luis Gómez Chávez,luis.gomez.chavez1@seguro.sv,Fem,,la libertad,REGULAR,fecha_nacimiento_vacio
2557,Lucía Vásquez López,lucia.vasquez.lopez2@mail.com,nan,,San Salvador,Regular,fecha_nacimiento_vacio
2558,Valeria Hernández Cruz,valeria.hernandez.cruz3@seguro.sv,Hombre,,Sta. Ana,VIP,fecha_nacimiento_vacio
2560,José Aguilar Pérez,jose.aguilar.perez5@seguro.sv,nan,,Santa Ana,vip,fecha_nacimiento_vacio
2561,José Vásquez Gómez,jose.vasquez.gomez6@gmail.com,Fem,,Santa Ana,Premium,fecha_nacimiento_vacio
2562,Carlos López Ortiz,carlos.lopez.ortiz0@correo.com,Hombre,,San Miguel,nan,fecha_nacimiento_vacio
2563,Karla Castillo Martínez,karla.castillo.martinez1@mail.com,Hombre,,La Libertad,vip,fecha_nacimiento_vacio
2564,Diego Vásquez Hernández,diego.vasquez.hernandez2@correo.com,femenino,,san miguel,REGULAR,fecha_nacimiento_vacio
2565,Paula Pérez Gómez,paula.perez.gomez3@gmail.com,Fem,,L. Libertad,vip,fecha_nacimiento_vacio
2566,Pedro Aguilar Ortiz,pedro.aguilar.ortiz4@seguro.sv,Hombre,,San salvador,nan,fecha_nacimiento_vacio
2567,Ana García López,ana.garcia.lopez5@example.com,femenino,,San Miguel,nan,fecha_nacimiento_vacio
2568,Marta Pérez Mendoza,marta.perez.mendoza6@example.com,Female,,Sonsonate,PYME,fecha_nacimiento_vacio
2570,Lucía Cruz Vásquez,lucia.cruz.vasquez1@gmail.com,m,,SantaAna,nan,fecha_nacimiento_vacio
2571,Jorge Hernández Pérez,jorge.hernandez.perez2@gmail.com,nan,,SantaAna,nan,fecha_nacimiento_vacio
2572,Jorge López Reyes,jorge.lopez.reyes3@example.com,nan,,Sonsonate,Regular,fecha_nacimiento_vacio
2574,Carlos Vásquez Pérez,carlos.vasquez.perez5@gmail.com,nan,,La Libertad,VIP,fecha_nacimiento_vacio
2575,Lucía Reyes Rojas,lucia.reyes.rojas6@seguro.sv,Female,,La Libertad,vip,fecha_nacimiento_vacio
2577,Fernanda Martínez Pérez,fernanda.martinez.perez1@mail.com,Hombre,,SantaAna,Pyme,fecha_nacimiento_vacio
2578,Karla Torres Gómez,karla.torres.gomez2@seguro.sv,Female,,SanMiguel,PYME,fecha_nacimiento_vacio
2579,Carmen Reyes López,carmen.reyes.lopez3@correo.com,Masculino,,san miguel,PREMIUM,fecha_nacimiento_vacio
2580,Carlos Mendoza López,carlos.mendoza.lopez4@mail.com,nan,,San Miguel,REGULAR,fecha_nacimiento_vacio
2581,Marta Cruz Morales,marta.cruz.morales5@gmail.com,femenino,,L. Libertad,nan,fecha_nacimiento_vacio
2582,Ana Morales Gómez,ana.morales.gomez6@seguro.sv,F,,san miguel,REGULAR,fecha_nacimiento_vacio
2583,Paula Martínez Cruz,paula.martinez.cruz0@correo.com,Mujer,,Sonso,REGULAR,fecha_nacimiento_vacio
2584,Carmen Cruz García,carmen.cruz.garcia1@correo.com,Hombre,,Santa Ana,Regular,fecha_nacimiento_vacio
2585,Ana Pérez Torres,ana.perez.torres2@gmail.com,Mujer,,la libertad,vip,fecha_nacimiento_vacio
2586,Ricardo Castillo Gómez,ricardo.castillo.gomez3@correo.com,F,,SanSalvador,PYME,fecha_nacimiento_vacio
2587,Fernanda Gómez Hernández,fernanda.gomez.hernandez4@gmail.com,Fem,,La Libertad,PREMIUM,fecha_nacimiento_vacio
2588,Ricardo López Morales,ricardo.lopez.morales5@example.com,F,,San salvador,nan,fecha_nacimiento_vacio
2589,Carmen Mendoza Martínez,carmen.mendoza.martinez6@example.com,F,,Santa Ana,Pyme,fecha_nacimiento_vacio
2590,José Santos Martínez,jose.santos.martinez0@correo.com,Masculino,,sonsonate,PYME,fecha_nacimiento_vacio
2591,Karla Aguilar García,karla.aguilar.garcia1@mail.com,m,,Santa Ana,REGULAR,fecha_nacimiento_vacio
2592,Andrés Hernández Morales,andres.hernandez.morales2@example.com,nan,,La Libertad,nan,fecha_nacimiento_vacio
2593,Pedro Vásquez Torres,pedro.vasquez.torres3@gmail.com,Fem,,SS,REGULAR,fecha_nacimiento_vacio
2595,Lucía Castillo Chávez,lucia.castillo.chavez5@correo.com,nan,,San Salvador,Regular,fecha_nacimiento_vacio
2596,Pedro Ramírez Torres,pedro.ramirez.torres6@mail.com,m,,LaLibertad,Pyme,fecha_nacimiento_vacio
2597,Andrés Reyes Martínez,andres.reyes.martinez0@seguro.sv,m,,San salvador,VIP,fecha_nacimiento_vacio
